missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,ordinal_col,text_col
90.0,64.0,2.4198167916526936,-47,3.0314268107217606,elephant,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
43.0,69.0,0.12093216623178094,-76,0.32287782326500475,dog,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
,98.0,0.049090115346624136,-19,1.316743064408085,elephant,normal,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
26.0,45.0,0.6107018006131893,50,0.13756667234839784,mouse,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
15.0,16.0,1.3138420138520484,-32,2.4496345742145413,dog,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
1.0,14.0,0.33253446543339776,-99,0.2446342831611487,elephant,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
72.0,53.0,0.3145352702456716,-32,0.3201260469712619,dog,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
27.0,32.0,1.4040121122278821,-100,0.09295378880737057,mouse,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
74.0,15.0,0.3043663333144997,54,0.919097871041716,cat,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,14.0,0.5331305349914942,27,8.7499175913369,mouse,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
79.0,33.0,0.9228050246986377,92,1.0956934075980058,elephant,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
4.0,49.0,3.304442017704619,85,1.4391318667999882,cat,good,"
In a hole in the ground there lived a hobbit."
69.0,22.0,4.627527772426151,-47,1.3712403607758992,cat,very bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,75.0,2.396697847536551,57,874.2785104366002,cat,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
,16.0,0.8226345880062784,21,0.23210053631882205,cat,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
85.0,76.0,1.126807666402294,-28,1.8701234019674609,dog,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
63.0,46.0,0.7754741149351498,15,0.33352092681087275,cat,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
20.0,69.0,0.253672411804237,38,11.263430695792776,cat,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
33.0,73.0,0.791711141670013,13,1.257862060004533,cat,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
23.0,47.0,2.759377484093708,-95,0.7552741234223682,elephant,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
17.0,74.0,1.9038204775581344,-70,2.5470226699723577,elephant,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
89.0,46.0,1.0467164512201703,59,0.3395085146169382,dog,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
49.0,34.0,0.46902908120459863,-71,0.13227129016608674,elephant,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
78.0,1.0,0.7583756967902401,9,5.987974470236004,mouse,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
,23.0,0.8038962934071522,56,1.8142670428357344,cat,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
36.0,51.0,2.2013811967061176,63,2.4382195139783844,mouse,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
30.0,57.0,1.6290655620774457,8,0.6818035412141669,dog,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
1.0,62.0,1.0037987876473373,-67,1.0053285527928684,elephant,normal,"
In a hole in the ground there lived a hobbit."
35.0,58.0,2.960918259921595,-16,1.7291230781667393,dog,normal,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
7.0,17.0,0.2541141360504282,41,2.1541058188749114,cat,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
95.0,31.0,0.3578095549388141,34,2.260751636459807,dog,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
3.0,74.0,1.308851290270522,53,1.382508898811724,elephant,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
81.0,23.0,0.1714621003364771,11,6.291292227266341,dog,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
60.0,31.0,0.6927303454761023,-53,1.1023651531340886,mouse,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
81.0,57.0,0.29084082290177765,-10,1.8070478075131313,elephant,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
2.0,53.0,13.4001035563693,-45,0.1655972139842295,dog,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
